latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-16.53675,137.36353,319.78,1.11,1.05,2025-05-17,0548,A,66,6.1NRT,304.67,11.63,D
-16.53832,137.35333,323.3,1.11,1.05,2025-05-17,0548,A,74,6.1NRT,305.58,15.35,D
-16.47255,137.71434,327.19,1.16,1.07,2025-05-17,0548,A,78,6.1NRT,301.93,22.78,D
-16.49549,137.56761,315.58,1.14,1.06,2025-05-17,0548,A,57,6.1NRT,304.77,9.27,D
-16.52749,137.36194,327.7,1.11,1.05,2025-05-17,0548,A,76,6.1NRT,303.37,19.24,D
-16.52906,137.35176,344.91,1.11,1.05,2025-05-17,0548,A,92,6.1NRT,306.18,49.74,D
-16.51823,137.36032,359.75,1.11,1.05,2025-05-17,0548,A,99,6.1NRT,304.73,89.89,D
-16.51981,137.35019,363.97,1.11,1.05,2025-05-17,0548,A,100,6.1NRT,307.66,103.42,D
-16.5153,137.31813,324.91,1.11,1.05,2025-05-17,0548,A,76,6.1NRT,305.03,16.4,D
-16.51688,137.30801,325.81,1.11,1.05,2025-05-17,0548,A,77,6.1NRT,304.03,17.44,D
-16.50606,137.31653,317.75,1.11,1.05,2025-05-17,0548,A,24,6.1NRT,304.48,7.2,D
-16.45857,137.49731,323.3,1.13,1.06,2025-05-17,0548,A,70,6.1NRT,303.96,15.82,D
-16.46068,137.42354,317.54,1.12,1.06,2025-05-17,0548,A,61,6.1NRT,304.01,10.69,D
-16.4623,137.41335,316.25,1.12,1.06,2025-05-17,0548,A,55,6.1NRT,302.64,9.58,D
-16.43992,137.49411,327.13,1.13,1.06,2025-05-17,0548,A,76,6.1NRT,301.99,21.23,D
-16.44156,137.4838,323.59,1.13,1.06,2025-05-17,0548,A,59,6.1NRT,304.53,16.29,D
-17.37903,130.73991,322.05,1.61,1.25,2025-05-17,0548,A,36,6.1NRT,306.22,18.2,D
-16.43538,137.48767,334.21,1.13,1.06,2025-05-17,0548,A,85,6.1NRT,303.36,34.23,D
-16.48233,137.18286,318.97,1.1,1.04,2025-05-17,0548,A,67,6.1NRT,305.55,9,D
-16.48386,137.17285,316.21,1.1,1.04,2025-05-17,0548,A,47,6.1NRT,304.7,6.34,D
-16.46542,137.2314,321.74,1.1,1.05,2025-05-17,0548,A,60,6.1NRT,305.03,11.95,D
-16.47467,137.17133,328.72,1.1,1.04,2025-05-17,0548,A,78,6.1NRT,305.41,20.08,D
-17.36183,130.77771,323.96,1.6,1.25,2025-05-17,0548,A,31,6.1NRT,306.91,19.44,D
-16.39116,137.58676,323.16,1.14,1.07,2025-05-17,0548,A,49,6.1NRT,304.09,14.92,D
-16.39278,137.57637,332.62,1.14,1.07,2025-05-17,0548,A,84,6.1NRT,305.95,29.3,D
-16.42975,137.33939,322.19,1.11,1.05,2025-05-17,0548,A,17,6.1NRT,302.13,12.86,D
-16.43133,137.32925,339.19,1.11,1.05,2025-05-17,0548,A,89,6.1NRT,303.57,38.72,D
-16.4329,137.31912,323.5,1.11,1.05,2025-05-17,0548,A,30,6.1NRT,302.52,13.56,D
-16.44232,137.25844,327.09,1.1,1.05,2025-05-17,0548,A,65,6.1NRT,305.2,16.3,D
-16.4532,137.18816,325.39,1.1,1.04,2025-05-17,0548,A,70,6.1NRT,306.12,15.73,D
-17.35082,130.77623,351.89,1.6,1.25,2025-05-17,0548,A,96,6.1NRT,306.48,108.26,D
-17.35268,130.7614,383.96,1.6,1.25,2025-05-17,0548,A,100,6.1NRT,313.19,317.56,D
-16.38177,137.58517,325.34,1.14,1.07,2025-05-17,0548,A,43,6.1NRT,302.53,17.47,D
-16.38341,137.57477,355.12,1.14,1.07,2025-05-17,0548,A,97,6.1NRT,306.85,79.29,D
-16.38505,137.56435,338.25,1.14,1.06,2025-05-17,0548,A,88,6.1NRT,305.98,38.4,D
-16.38832,137.54353,316.24,1.14,1.06,2025-05-17,0548,A,53,6.1NRT,303.1,8.08,D
-16.43933,137.21669,325.98,1.1,1.05,2025-05-17,0548,A,68,6.1NRT,304.85,14.05,D
-16.44089,137.20665,327.27,1.1,1.05,2025-05-17,0548,A,42,6.1NRT,304.53,15.21,D
-17.34166,130.75992,388.87,1.6,1.25,2025-05-17,0548,A,100,6.1NRT,309.98,364.93,D
-17.34351,130.74506,364.3,1.61,1.25,2025-05-17,0548,A,100,6.1NRT,308.3,177,D
-16.43169,137.20508,331.15,1.1,1.05,2025-05-17,0548,A,59,6.1NRT,304.36,20.24,D
-16.37777,137.48854,316.57,1.13,1.06,2025-05-17,0548,A,61,6.1NRT,303.22,10.21,D
-16.37939,137.47824,313.93,1.13,1.06,2025-05-17,0548,A,41,6.1NRT,303.11,7.52,D
-16.39879,137.35489,317.08,1.12,1.05,2025-05-17,0548,A,53,6.1NRT,302.1,9.27,D
-16.40038,137.34476,316.64,1.12,1.05,2025-05-17,0548,A,41,6.1NRT,301.42,8.73,D
-16.42249,137.20351,332.62,1.1,1.05,2025-05-17,0548,A,79,6.1NRT,304.03,23.79,D
-16.40541,137.25217,322.07,1.1,1.05,2025-05-17,0548,A,50,6.1NRT,304.21,12.18,D
-16.35959,137.42201,313.79,1.12,1.06,2025-05-17,0548,A,23,6.1NRT,302.52,7.28,D
-16.36121,137.41176,312.53,1.12,1.06,2025-05-17,0548,A,26,6.1NRT,301.92,6.51,D
-16.38696,137.24904,342.66,1.1,1.05,2025-05-17,0548,A,91,6.1NRT,302.59,43.75,D
-16.38855,137.23897,327.51,1.1,1.05,2025-05-17,0548,A,30,6.1NRT,302.49,16.56,D
-16.3393,137.5072,319.92,1.14,1.06,2025-05-17,0548,A,57,6.1NRT,302.4,13.25,D
-16.35207,137.42459,314.31,1.13,1.06,2025-05-17,0548,A,55,6.1NRT,303.74,8.48,D
-16.38958,137.181,328.67,1.1,1.05,2025-05-17,0548,A,50,6.1NRT,303.48,19.8,D
-16.317,137.58888,317.46,1.15,1.07,2025-05-17,0548,A,65,6.1NRT,301.59,12.56,D
-16.32995,137.5056,325.02,1.14,1.06,2025-05-17,0548,A,62,6.1NRT,301.33,19.03,D
-16.37264,137.22969,331.3,1.1,1.05,2025-05-17,0548,A,75,6.1NRT,302.54,25.17,D
-16.36963,137.1879,325.53,1.1,1.05,2025-05-17,0548,A,41,6.1NRT,302.58,17.14,D
-16.37117,137.1779,331.84,1.1,1.05,2025-05-17,0548,A,83,6.1NRT,302.85,27.01,D
-16.31449,137.48169,317.84,1.13,1.06,2025-05-17,0548,A,29,6.1NRT,301.43,11.21,D
-16.3161,137.47136,323.08,1.13,1.06,2025-05-17,0548,A,65,6.1NRT,302.34,17.36,D
-16.35576,137.21646,355.47,1.1,1.05,2025-05-17,0548,A,98,6.1NRT,305.47,77.13,D
-16.35731,137.20644,345.98,1.1,1.05,2025-05-17,0548,A,91,6.1NRT,306.53,52.66,D
-16.36042,137.18636,347.02,1.1,1.05,2025-05-17,0548,A,93,6.1NRT,302.08,56.4,D
-16.36197,137.17636,339.95,1.1,1.05,2025-05-17,0548,A,89,6.1NRT,302.47,41.97,D
-17.2858,130.18123,325.52,1.77,1.3,2025-05-17,0548,A,59,6.1NRT,305.42,32.56,D
-17.28773,130.16507,328.08,1.77,1.3,2025-05-17,0548,A,76,6.1NRT,304.85,40.27,D
-17.28966,130.14883,318.3,1.78,1.31,2025-05-17,0548,A,52,6.1NRT,303.27,19.32,D
-17.30333,130.03362,319.79,1.81,1.32,2025-05-17,0548,A,38,6.1NRT,304.05,21.41,D
-16.31595,137.16864,312.39,1.1,1.05,2025-05-17,0548,A,21,6.1NRT,301.06,6.37,D
-17.2781,130.14742,330.3,1.78,1.31,2025-05-17,0548,A,82,6.1NRT,306.62,47.37,D
-17.28003,130.1311,325.16,1.78,1.31,2025-05-17,0548,A,75,6.1NRT,304.27,34.23,D
-17.28394,129.99693,334.07,1.82,1.32,2025-05-17,0548,A,74,6.1NRT,304.13,57.87,D
-17.28159,130.14272,332.47,1.78,1.31,2025-05-17,0548,A,84,6.1NRT,305.56,53.65,D
-17.25597,130.25378,325.81,1.74,1.29,2025-05-17,0548,A,20,6.1NRT,306.32,28.86,D
-17.28646,130.00926,324.91,1.82,1.32,2025-05-17,0548,A,53,6.1NRT,304.96,31.81,D
-17.28854,129.99246,325.05,1.82,1.32,2025-05-17,0548,A,47,6.1NRT,303.67,32.67,D
-17.2748,130.00769,331.89,1.82,1.32,2025-05-17,0548,A,83,6.1NRT,305.76,53.41,D
-17.21581,130.29689,321.84,1.73,1.29,2025-05-17,0548,A,45,6.1NRT,304.93,23.09,D
-17.21775,130.28105,319.01,1.73,1.29,2025-05-17,0548,A,14,6.1NRT,305.53,15.47,D
-17.2298,130.086,315.07,1.79,1.31,2025-05-17,0548,A,57,6.1NRT,305.01,14.82,D
-17.14691,130.29691,334.12,1.72,1.29,2025-05-17,0548,A,85,6.1NRT,306.95,55.87,D
-17.14888,130.28111,326.3,1.73,1.29,2025-05-17,0548,A,78,6.1NRT,306.52,32.8,D
-17.17284,130.08815,315.46,1.79,1.31,2025-05-17,0548,A,43,6.1NRT,305.37,12.89,D
-17.13553,130.29535,338.42,1.72,1.29,2025-05-17,0548,A,88,6.1NRT,307.14,68.28,D
-17.1375,130.2795,328.87,1.73,1.29,2025-05-17,0548,A,77,6.1NRT,306.13,38.1,D
-16.08289,137.13167,322.27,1.1,1.05,2025-05-17,0548,A,74,6.1NRT,300.74,17.73,D
-16.08445,137.12164,317.58,1.1,1.05,2025-05-17,0548,A,66,6.1NRT,301.08,12.51,D
-16.07368,137.1301,325.86,1.1,1.05,2025-05-17,0548,A,78,6.1NRT,299.97,20.94,D
-16.07524,137.12009,343.6,1.1,1.05,2025-05-17,0548,A,92,6.1NRT,301.92,50.68,D
-16.2458,135.94191,319.28,1.01,1.01,2025-05-17,0548,A,69,6.1NRT,305.85,7.81,D
-16.26792,135.67198,317.99,1.01,1,2025-05-17,0548,A,51,6.1NRT,304.97,6.75,D
-16.15907,136.08273,324.49,1.02,1.01,2025-05-17,0548,A,76,6.1NRT,305.3,14.43,D
-16.14598,136.10921,322.08,1.02,1.01,2025-05-17,0548,A,73,6.1NRT,304.82,12.37,D
-16.20059,135.6826,325.85,1.01,1,2025-05-17,0548,A,78,6.1NRT,305.86,13.85,D
-16.20195,135.67343,326.24,1.01,1,2025-05-17,0548,A,78,6.1NRT,307.47,14.48,D
-16.17682,135.65996,315.57,1.01,1,2025-05-17,0548,A,38,6.1NRT,304.9,4.56,D
-16.16799,135.65852,318.28,1.01,1,2025-05-17,0548,A,57,6.1NRT,304.88,6.64,D
-16.15333,135.68797,325.82,1.01,1,2025-05-17,0548,A,78,6.1NRT,305.44,15.24,D
-16.12206,135.65483,326.87,1.01,1,2025-05-17,0548,A,79,6.1NRT,304.75,16.97,D
-16.12342,135.64566,330.25,1.01,1,2025-05-17,0548,A,82,6.1NRT,304.84,20.57,D
-16.05403,135.60916,316.38,1,1,2025-05-17,0548,A,29,6.1NRT,305.22,5.57,D
-15.98968,135.54626,326.45,1,1,2025-05-17,0548,A,69,6.1NRT,306.38,14.1,D
-15.9741,135.59059,330.85,1,1,2025-05-17,0548,A,71,6.1NRT,305.96,19.04,D
-15.98085,135.54485,326.58,1,1,2025-05-17,0548,A,79,6.1NRT,305.7,14.18,D
-15.9822,135.53569,325.98,1,1,2025-05-17,0548,A,69,6.1NRT,305.79,13.92,D
-15.96527,135.58916,322.03,1,1,2025-05-17,0548,A,22,6.1NRT,305,8.44,D
-15.97473,135.52512,330.4,1,1,2025-05-17,0548,A,72,6.1NRT,305.48,18.56,D
-15.95644,135.58775,358.45,1,1,2025-05-17,0548,A,99,6.1NRT,307.14,72.52,D
-15.95779,135.57861,334.71,1,1,2025-05-17,0548,A,86,6.1NRT,307.69,24.28,D
-15.95842,135.51314,324.38,1,1,2025-05-17,0548,A,75,6.1NRT,305,12.42,D
-15.9496,135.5117,336.95,1,1,2025-05-17,0548,A,87,6.1NRT,303.83,28.4,D
-15.95095,135.50256,331.2,1,1,2025-05-17,0548,A,81,6.1NRT,304.95,20.63,D
-15.93059,135.51804,326.36,1,1,2025-05-17,0548,A,78,6.1NRT,303.62,16.52,D
-15.93195,135.50885,313.69,1,1,2025-05-17,0548,A,31,6.1NRT,302.97,4.62,D
-16.85897,125.76959,313.25,3.82,1.83,2025-05-17,0548,A,31,6.1NRT,301.31,36.41,D
-16.8626,125.73314,323.74,3.85,1.83,2025-05-17,0548,A,77,6.1NRT,301.38,108.61,D
-16.82268,125.97158,331.4,3.68,1.8,2025-05-17,0548,A,84,6.1NRT,301.94,153.46,D
-16.82595,125.93867,339.27,3.71,1.8,2025-05-17,0548,A,89,6.1NRT,303.68,231.2,D
-16.86746,125.76611,319.47,3.82,1.83,2025-05-17,0548,A,68,6.1NRT,302.41,73.2,D
-16.87139,125.72942,316.82,3.85,1.83,2025-05-17,0548,A,54,6.1NRT,301.76,59.76,D
-15.54811,135.912,318.75,1.02,1.01,2025-05-17,0548,A,53,6.1NRT,303.39,6.56,D
-16.82963,125.96816,339.47,3.68,1.8,2025-05-17,0548,A,89,6.1NRT,303.31,233.02,D
-16.83309,125.93574,334.12,3.71,1.8,2025-05-17,0548,A,86,6.1NRT,303.68,179.73,D
-15.53645,135.92909,351.26,1.02,1.01,2025-05-17,0548,A,95,6.1NRT,303.22,58.07,D
-15.53784,135.91982,345.98,1.02,1.01,2025-05-17,0548,A,93,6.1NRT,304.68,46.22,D
-15.53922,135.91055,325.52,1.02,1.01,2025-05-17,0548,A,72,6.1NRT,304.92,14.23,D
-15.54338,135.88278,321.13,1.02,1.01,2025-05-17,0548,A,56,6.1NRT,303.04,9.4,D
-15.54476,135.87352,331.99,1.02,1.01,2025-05-17,0548,A,83,6.1NRT,304,23.25,D
-15.53034,135.90912,334.03,1.02,1.01,2025-05-17,0548,A,85,6.1NRT,303.66,26.25,D
-15.477,135.70486,322.04,1.01,1.01,2025-05-17,0548,A,56,6.1NRT,306.14,9.35,D
-15.46814,135.70343,326.95,1.01,1.01,2025-05-17,0548,A,63,6.1NRT,306.79,13.89,D
-16.58824,127.06844,314.08,3,1.65,2025-05-17,0548,A,40,6.1NRT,302.55,26.04,D
-15.45928,135.70201,328.39,1.01,1.01,2025-05-17,0548,A,75,6.1NRT,307.04,16.3,D
-15.45043,135.70058,358.58,1.01,1.01,2025-05-17,0548,A,99,6.1NRT,307.8,73.67,D
-15.44094,135.64264,320.47,1.01,1,2025-05-17,0548,A,18,6.1NRT,304.36,9.05,D
-15.42386,135.69629,325.38,1.01,1.01,2025-05-17,0548,A,66,6.1NRT,304.04,13.85,D
-15.42523,135.68712,326.13,1.01,1.01,2025-05-17,0548,A,77,6.1NRT,306.03,14.8,D
-15.4266,135.67793,323.04,1.01,1.01,2025-05-17,0548,A,68,6.1NRT,304.39,10.59,D
-15.43346,135.63205,326.74,1.01,1,2025-05-17,0548,A,60,6.1NRT,304.1,15.9,D
-15.41484,135.68912,338.5,1.01,1.01,2025-05-17,0548,A,88,6.1NRT,304.09,34.42,D
-15.4162,135.67995,350.39,1.01,1.01,2025-05-17,0548,A,95,6.1NRT,307.41,56.8,D
-15.41756,135.67076,352.15,1.01,1.01,2025-05-17,0548,A,96,6.1NRT,307.33,60.6,D
-15.423,135.63405,320.86,1.01,1,2025-05-17,0548,A,71,6.1NRT,303.92,10.89,D
-15.40598,135.68767,327.22,1.01,1.01,2025-05-17,0548,A,79,6.1NRT,301.69,18.83,D
-15.40734,135.6785,347.19,1.01,1.01,2025-05-17,0548,A,93,6.1NRT,302.57,50.42,D
-15.4087,135.66933,350.87,1.01,1.01,2025-05-17,0548,A,95,6.1NRT,303.43,58.14,D
-16.10046,130.43277,327.54,1.62,1.25,2025-05-17,0548,A,78,6.1NRT,303.55,35.13,D
-16.08383,130.38515,320.97,1.64,1.26,2025-05-17,0548,A,43,6.1NRT,303.51,20.99,D
-16.5704,125.03673,313.02,4.31,1.92,2025-05-17,0548,A,59,6.1NRT,300.19,58.78,D
-16.56688,125.03245,312.67,4.31,1.92,2025-05-17,0548,A,58,6.1NRT,300.09,57.27,D
-16.0092,129.49686,319.4,1.9,1.35,2025-05-17,0548,A,66,6.1NRT,304.63,22.74,D
-15.76224,131.17218,320.7,1.42,1.18,2025-05-17,0548,A,52,6.1NRT,304.89,13.9,D
-15.76396,131.15915,317.53,1.43,1.18,2025-05-17,0548,A,54,6.1NRT,305.52,9.71,D
-15.75015,131.18346,326.32,1.42,1.18,2025-05-17,0548,A,78,6.1NRT,305.71,23.17,D
-15.75184,131.17056,321.13,1.42,1.18,2025-05-17,0548,A,33,6.1NRT,306.21,13.9,D
-15.73809,131.19461,319.07,1.42,1.18,2025-05-17,0548,A,23,6.1NRT,305.73,10.38,D
-15.68555,131.35612,315.33,1.38,1.16,2025-05-17,0548,A,57,6.1NRT,304.23,7.91,D
-15.6932,131.21445,322.1,1.41,1.18,2025-05-17,0548,A,66,6.1NRT,304.56,17.17,D
-15.8956,129.47594,318.66,1.9,1.35,2025-05-17,0548,A,35,6.1NRT,304.74,19.03,D
-15.86752,129.61186,318.64,1.86,1.33,2025-05-17,0548,A,57,6.1NRT,303.33,20.28,D
-15.06182,135.57962,314.75,1.01,1,2025-05-17,0548,A,55,6.1NRT,299.84,8.61,D
-15.86116,129.60551,319.62,1.86,1.33,2025-05-17,0548,A,63,6.1NRT,305.25,22.45,D
-15.5409,131.91995,318.35,1.27,1.12,2025-05-17,0548,A,68,6.1NRT,302.74,12.42,D
-15.54244,131.90842,325.49,1.27,1.12,2025-05-17,0548,A,78,6.1NRT,304.6,22.38,D
-15.79622,129.64819,317.21,1.84,1.33,2025-05-17,0548,A,56,6.1NRT,305.4,14.27,D
-16.31799,124.98254,314.98,4.31,1.92,2025-05-17,0548,A,63,6.1NRT,302.74,57.44,D
-16.21842,125.28782,312.44,4.08,1.87,2025-05-17,0548,A,29,6.1NRT,299.51,42.22,D
-16.26153,124.86244,316.31,4.41,1.93,2025-05-17,0548,A,54,6.1NRT,300.23,68.36,D
-16.26571,124.82079,326.04,4.44,1.94,2025-05-17,0548,A,79,6.1NRT,301.19,158.15,D
-16.20185,125.28609,315.26,4.08,1.87,2025-05-17,0548,A,64,6.1NRT,299.79,62.27,D
-16.20576,125.2474,311.76,4.11,1.88,2025-05-17,0548,A,35,6.1NRT,299.04,38.23,D
-16.24856,124.81907,337.16,4.44,1.94,2025-05-17,0548,A,88,6.1NRT,300.52,284.51,D
-16.21294,125.28325,315.54,4.08,1.87,2025-05-17,0548,A,47,6.1NRT,299.78,60.63,D
-16.25878,124.85813,319.51,4.41,1.93,2025-05-17,0548,A,48,6.1NRT,300.07,87.72,D
-16.26323,124.81642,327.05,4.44,1.94,2025-05-17,0548,A,80,6.1NRT,301.19,162.9,D
-16.19641,125.28121,313.46,4.08,1.87,2025-05-17,0548,A,37,6.1NRT,299.24,48.38,D
-16.24607,124.81487,328.16,4.44,1.94,2025-05-17,0548,A,81,6.1NRT,299.81,173.45,D
-15.57156,130.44441,325.75,1.59,1.24,2025-05-17,0548,A,77,6.1NRT,307.27,27.16,D
-15.57345,130.42979,332.33,1.6,1.24,2025-05-17,0548,A,84,6.1NRT,305.94,44,D
-16.03368,126.19488,317.92,3.45,1.75,2025-05-17,0548,A,58,6.1NRT,300.72,56.05,D
-16.03705,126.16331,317.72,3.47,1.75,2025-05-17,0548,A,57,6.1NRT,299.95,55.81,D
-16.16559,124.92603,314.59,4.34,1.92,2025-05-17,0548,A,63,6.1NRT,300.1,65.24,D
-15.95923,126.31135,323.35,3.37,1.73,2025-05-17,0548,A,68,6.1NRT,300.78,86.04,D
-15.96235,126.28094,326.45,3.39,1.74,2025-05-17,0548,A,80,6.1NRT,298.47,105.69,D
-16.09223,125.55444,312,3.87,1.83,2025-05-17,0548,A,36,6.1NRT,299.03,41.42,D
-16.16159,124.91737,316,4.34,1.92,2025-05-17,0548,A,66,6.1NRT,300.23,72.82,D
-16.09138,125.41141,309.99,3.97,1.85,2025-05-17,0548,A,25,6.1NRT,298.89,29.99,D
-14.96697,134.20407,319.75,1.01,1.01,2025-05-17,0548,A,60,6.1NRT,304.94,8.09,D
-15.97706,126.30612,315.05,3.37,1.73,2025-05-17,0548,A,46,6.1NRT,300.2,42.53,D
-15.3839,131.09561,326.1,1.42,1.18,2025-05-17,0548,A,78,6.1NRT,306.31,23.51,D
-15.38558,131.08275,354.84,1.43,1.18,2025-05-17,0548,A,97,6.1NRT,306.72,107.54,D
-15.38728,131.06975,323.89,1.43,1.18,2025-05-17,0548,A,74,6.1NRT,304.51,19.59,D
-15.96174,126.30453,334.3,3.37,1.73,2025-05-17,0548,A,86,6.1NRT,301,166.98,D
-15.96509,126.27409,318.71,3.39,1.74,2025-05-17,0548,A,69,6.1NRT,298.38,59.45,D
-16.08961,124.94917,312.79,4.31,1.92,2025-05-17,0548,A,40,6.1NRT,300.69,47.75,D
-14.94035,134.19995,323.85,1.01,1.01,2025-05-17,0548,A,52,6.1NRT,305.48,12.32,D
-16.06466,125.02613,313.41,4.25,1.91,2025-05-17,0548,A,59,6.1NRT,300.02,53.52,D
-14.93279,134.18939,340.96,1.01,1.01,2025-05-17,0548,A,90,6.1NRT,306.33,36.48,D
-14.9341,134.18018,321.39,1.02,1.01,2025-05-17,0548,A,65,6.1NRT,303.04,10.16,D
-15.37418,130.83823,320.1,1.48,1.2,2025-05-17,0548,A,37,6.1NRT,306.54,10.21,D
-16.06071,125.02103,311.54,4.25,1.91,2025-05-17,0548,A,20,6.1NRT,299.69,37.84,D
-15.90622,125.84182,313.32,3.66,1.79,2025-05-17,0548,A,59,6.1NRT,298.62,47.7,D
-15.82698,125.83364,313.39,3.66,1.79,2025-05-17,0548,A,26,6.1NRT,297.51,41.56,D
-15.82917,125.86005,312.04,3.64,1.79,2025-05-17,0548,A,42,6.1NRT,298.36,40.55,D
-15.83273,125.82726,312.07,3.66,1.79,2025-05-17,0548,A,43,6.1NRT,298.07,41.58,D
-15.71563,126.47609,314.67,3.25,1.7,2025-05-17,0548,A,62,6.1NRT,301.48,43.25,D
-15.71878,126.4469,320.94,3.26,1.71,2025-05-17,0548,A,73,6.1NRT,301.12,75.81,D
-15.7681,125.9847,310.13,3.55,1.77,2025-05-17,0548,A,18,6.1NRT,299.8,28.44,D
-15.68598,126.32166,319.18,3.34,1.72,2025-05-17,0548,A,63,6.1NRT,299.42,64.51,D
-15.69547,126.22997,310.07,3.39,1.74,2025-05-17,0548,A,13,6.1NRT,298.92,24.15,D
-15.71749,126.47176,317.02,3.25,1.7,2025-05-17,0548,A,52,6.1NRT,301.39,48.66,D
-15.72085,126.44255,317.07,3.26,1.71,2025-05-17,0548,A,54,6.1NRT,300.07,49.55,D
-15.77353,125.98092,310.57,3.55,1.77,2025-05-17,0548,A,18,6.1NRT,298.96,30.3,D
-15.24655,130.12062,314.83,1.66,1.27,2025-05-17,0548,A,53,6.1NRT,303.52,11.22,D
-15.0861,131.26973,318.78,1.37,1.16,2025-05-17,0548,A,64,6.1NRT,306.67,11.27,D
-15.2827,129.7451,314.85,1.78,1.31,2025-05-17,0548,A,20,6.1NRT,302.31,12.07,D
-15.71617,126.07082,310.21,3.49,1.76,2025-05-17,0548,A,34,6.1NRT,299.23,30.08,D
-15.67035,126.34615,316.81,3.32,1.72,2025-05-17,0548,A,66,6.1NRT,300.05,53.29,D
-15.67367,126.31596,335.52,3.34,1.72,2025-05-17,0548,A,87,6.1NRT,302.25,172.98,D
-15.68033,126.25521,325.53,3.37,1.73,2025-05-17,0548,A,47,6.1NRT,300.56,93.59,D
-15.66502,126.2536,335.65,3.37,1.73,2025-05-17,0548,A,87,6.1NRT,301.46,171.06,D
-15.6497,126.25197,320.99,3.37,1.73,2025-05-17,0548,A,69,6.1NRT,301.34,71.87,D
-15.65298,126.22135,317.57,3.39,1.74,2025-05-17,0548,A,60,6.1NRT,298.14,55.42,D
-15.2366,129.73853,319.86,1.78,1.31,2025-05-17,0548,A,49,6.1NRT,303.08,19.71,D
-15.47184,127.73569,324.15,2.56,1.54,2025-05-17,0548,A,25,6.1NRT,304.09,44.44,D
-15.58465,126.57481,330.25,3.18,1.69,2025-05-17,0548,A,72,6.1NRT,302.98,104.74,D
-15.58773,126.54583,329.83,3.19,1.69,2025-05-17,0548,A,69,6.1NRT,300.05,107.14,D
-15.44459,127.73282,334.94,2.56,1.54,2025-05-17,0548,A,73,6.1NRT,305.13,98.67,D
-15.57277,126.5441,329.94,3.19,1.69,2025-05-17,0548,A,65,6.1NRT,299.32,105.57,D
-15.65223,126.24491,326.35,3.37,1.73,2025-05-17,0548,A,62,6.1NRT,301.14,100.37,D
-14.73916,133.2103,318.9,1.08,1.04,2025-05-17,0548,A,52,6.1NRT,301.98,9.28,D
-15.45027,127.72649,328.96,2.56,1.54,2025-05-17,0548,A,81,6.1NRT,304.64,71.61,D
-15.58479,126.56772,335.83,3.18,1.69,2025-05-17,0548,A,87,6.1NRT,302.97,146.19,D
-15.43389,127.74853,321.78,2.55,1.54,2025-05-17,0548,A,58,6.1NRT,302.83,41.47,D
-15.4366,127.72541,342.1,2.56,1.54,2025-05-17,0548,A,91,6.1NRT,304.39,151.62,D
-14.96818,131.38484,318.45,1.35,1.15,2025-05-17,0548,A,61,6.1NRT,304.84,12.65,D
-15.54006,126.56237,332.28,3.18,1.69,2025-05-17,0548,A,59,6.1NRT,301.49,116.11,D
-15.56909,126.29713,310.67,3.34,1.72,2025-05-17,0548,A,38,6.1NRT,300.05,27.92,D
-15.57572,126.23618,312.44,3.37,1.73,2025-05-17,0548,A,55,6.1NRT,300.08,37.68,D
-14.70805,133.16586,321.98,1.08,1.04,2025-05-17,0548,A,64,6.1NRT,300.61,11.85,D
-14.70941,133.15601,330.19,1.08,1.04,2025-05-17,0548,A,83,6.1NRT,300.94,22.75,D
-15.52516,126.56047,327.1,3.18,1.69,2025-05-17,0548,A,31,6.1NRT,299.69,82.09,D
-15.52832,126.53138,335.43,3.19,1.69,2025-05-17,0548,A,72,6.1NRT,299.32,145.9,D
-14.70298,133.13499,317.11,1.08,1.04,2025-05-17,0548,A,48,6.1NRT,300.9,7.87,D
-15.49535,126.5567,323.35,3.18,1.69,2025-05-17,0548,A,72,6.1NRT,300.76,75.35,D
-14.66848,133.1942,316.02,1.08,1.04,2025-05-17,0548,A,28,6.1NRT,298.74,7.17,D
-14.67538,133.14523,321.33,1.08,1.04,2025-05-17,0548,A,74,6.1NRT,302.3,13.34,D
-15.52619,126.55571,334.26,3.18,1.69,2025-05-17,0548,A,72,6.1NRT,300.04,133.46,D
-15.49638,126.55205,321.39,3.18,1.69,2025-05-17,0548,A,34,6.1NRT,300.29,61.36,D
-14.64246,133.18039,324.37,1.08,1.04,2025-05-17,0548,A,64,6.1NRT,299.34,15.24,D
-14.64383,133.17058,340.96,1.08,1.04,2025-05-17,0548,A,90,6.1NRT,302.32,39.44,D
-14.64794,133.14117,325.18,1.08,1.04,2025-05-17,0548,A,30,6.1NRT,304.1,14.5,D
-14.63742,133.14963,322.68,1.08,1.04,2025-05-17,0548,A,51,6.1NRT,304.18,12.49,D
-14.62828,133.14827,338.29,1.08,1.04,2025-05-17,0548,A,87,6.1NRT,303.3,34.31,D
-14.62965,133.13844,339.87,1.08,1.04,2025-05-17,0548,A,90,6.1NRT,304.19,37.7,D
-14.86593,131.38956,322.57,1.34,1.15,2025-05-17,0548,A,50,6.1NRT,303.64,17.32,D
-14.55833,133.38489,332.23,1.06,1.03,2025-05-17,0548,A,84,6.1NRT,305.11,25.82,D
-14.5486,133.38669,319.33,1.06,1.03,2025-05-17,0548,A,65,6.1NRT,303.16,9.47,D
-14.54995,133.37711,339.43,1.06,1.03,2025-05-17,0548,A,89,6.1NRT,304.77,37.49,D
